YEAR  DOY hrmin   Ta     Td      D     stdTa    Dir     V    ustar    z/L      H     LE      FluxAvg      FluxStd      FluxVar    FluxSkew    FluxKurt   Records
2018  98   400    6.3    3.9   148.7   0.361   200.6   1.3   0.12    0.357   -14.4    7.6   0.335E-05    0.253E-04    0.639E-09    1.8164      18.0514    72000
2018  98   500    5.6    3.0   151.7   0.355   306.1   0.1   0.22    0.040    -8.7   -7.8  -0.267E-05    0.262E-04    0.685E-09   -0.0906       7.7560    72000
2018  98   600    4.9    2.8   120.6   0.950   307.1   0.6   0.11   -0.345     9.9    3.0   0.988E-06    0.873E-05    0.762E-10    1.7891      29.2824    72000
2018  98   700    4.4    2.6   103.9   0.822   246.4   0.6   0.09   -0.506     8.8    3.9   0.137E-05    0.969E-05    0.938E-10    1.5108      20.5335    72000
2018  98   800    6.1    3.7   140.2   0.588   145.7   2.1   0.23   -0.050    14.1   43.0   0.168E-04    0.717E-04    0.514E-08    2.9585      19.4408    72000
2018  98   900    7.4    2.7   290.7   0.509   179.5   3.3   0.34   -0.089    80.6  158.1   0.615E-04    0.150E-03    0.224E-07    2.2239      11.1185    72000
2018  98  1000    8.7    1.8   428.0   0.706   169.7   4.0   0.38   -0.094   111.0  177.5   0.690E-04    0.179E-03    0.321E-07    2.8689      24.7074    72000
2018  98  1100    9.9    0.2   600.7   0.919   173.9   4.2   0.41   -0.116   175.8  211.4   0.818E-04    0.189E-03    0.358E-07    2.2791      11.8688    72000
2018  98  1200   10.7   -0.1   686.3   1.159   181.5   2.6   0.40   -0.160   233.8  231.0   0.889E-04    0.207E-03    0.427E-07    1.9738      10.7516    72000
2018  98  1300    9.5    2.2   468.2   0.811   359.8   5.6   0.41   -0.105   163.5  129.2   0.471E-04    0.131E-03    0.171E-07    2.5629      16.8021    72000
2018  98  1400    9.7    0.8   562.2   0.538   341.6   2.5   0.16   -0.654    59.3   81.4   0.316E-04    0.125E-03    0.157E-07    1.7130      12.4760    72000
2018  98  1500   11.2   -0.5   743.1   1.155   267.5   2.5   0.30   -0.197   118.5  150.6   0.586E-04    0.226E-03    0.509E-07    1.5917       9.0039    72000
2018  98  1600   12.8   -2.5   967.8   0.804   244.9   7.2   0.45   -0.097   190.5  156.1   0.600E-04    0.161E-03    0.259E-07    2.7228      21.6755    72000
2018  98  1700   12.2   -3.2   939.6   0.677   248.7   8.7   0.53   -0.047   153.9  131.2   0.507E-04    0.130E-03    0.169E-07    2.0953      11.2742    72000
2018  98  1800   11.1   -2.8   819.1   0.759   246.2   5.5   0.57   -0.013    54.1  102.6   0.311E-04    0.215E-03    0.460E-07    0.4383      11.6732    72000
2018  98  1900    8.2    1.0   433.6   0.464   113.9   3.1   0.15    0.264   -18.6   21.2   0.879E-05    0.517E-04    0.268E-08    1.6026      36.8267    72000
2018  98  2000    7.0    0.8   358.7   0.548    47.6   1.5   0.08    1.611   -17.4    5.7   0.257E-05    0.208E-04    0.431E-09    2.8431      31.4396    72000
2018  98  2100    5.5    0.7   264.3   0.895   282.7   0.7   0.18   -0.078    10.8    1.8   0.529E-06    0.674E-05    0.454E-10    0.4101      10.8609    72000
2018  98  2200    4.6   -0.5   259.7   1.268   246.7   2.1   0.09    0.536    -8.3    4.2   0.130E-05    0.297E-04    0.882E-09   -0.5907      40.9336    72000
2018  98  2300    4.0   -3.6   345.4   1.220   305.9   0.8   0.12    0.391   -13.9    4.8   0.209E-05    0.184E-04    0.338E-09    1.3229      17.9440    72000
2018  98  2400    4.0   -2.0   284.5   0.833    59.6   0.8   0.09    0.462    -7.7    3.1   0.949E-06    0.311E-04    0.964E-09    0.3054       7.0997    71999
2018  99   100    2.9   -1.2   194.9   1.114   255.0   0.6   0.13   -0.141     6.7    4.5   0.903E-06    0.151E-04    0.227E-09    0.8784      13.2011    72000
2018  99   200    2.9   -2.4   241.5   0.961   231.9   1.8   0.12    0.310   -12.8    3.4   0.137E-05    0.124E-04    0.153E-09    1.6503      17.0320    72000
2018  99   300    2.8   -2.5   236.4   0.994     1.4   1.5   0.16    0.203   -18.6    2.8   0.137E-05    0.219E-04    0.481E-09    0.3784      25.7591    72000
2018  99   400    2.8   -2.5   236.9   1.146   251.4   1.6   0.11    0.345    -8.7    3.4   0.126E-05    0.115E-04    0.133E-09    3.5214      40.7703    72000
2018  99   500    4.0   -3.4   337.9   1.460   257.1   1.3   0.14    0.874   -47.8   18.6   0.800E-05    0.107E-03    0.114E-07    2.1990      23.1648    72000
2018  99   600    2.5   -2.6   226.8   0.917   163.1   0.1   0.43   -0.037    62.7   -0.9  -0.104E-05    0.156E-04    0.243E-09    0.4365      13.4507    72000
2018  99   700    1.9   -1.9   171.1   0.623   289.9   0.8   0.13    0.102    -4.6   10.5   0.424E-05    0.191E-04    0.364E-09    5.7525      82.4034    72000
2018  99   800    4.5   -1.3   284.0   0.672    81.1   0.4   0.06   -5.654    29.6   42.3   0.162E-04    0.378E-04    0.143E-08    4.3831      44.1171    72000
2018  99   900    6.2   -1.3   387.6   0.703   142.0   1.6   0.15   -1.009    78.2   71.9   0.275E-04    0.660E-04    0.436E-08    2.3578      11.9728    72000
2018  99  1000    7.4   -2.4   518.3   0.707   140.1   2.5   0.21   -0.608   123.6   96.6   0.370E-04    0.980E-04    0.960E-08    3.6593      34.8061    72000
2018  99  1100    8.6   -2.7   616.4   0.985   193.6   2.7   0.28   -0.391   201.3  146.5   0.560E-04    0.148E-03    0.219E-07    3.8641      46.3344    72000
2018  99  1200    9.3   -3.9   711.1   1.000   192.7   2.6   0.26   -0.519   205.6  139.9   0.535E-04    0.129E-03    0.167E-07    4.3209      49.9741    72000
2018  99  1300   10.0   -4.6   792.5   1.057   181.2   2.5   0.10   -8.658   220.9  162.2   0.616E-04    0.140E-03    0.197E-07    3.2992      21.1586    72000
2018  99  1400   10.9   -4.8   881.8   0.969   198.3   2.4   0.18   -1.331   178.3  139.7   0.541E-04    0.142E-03    0.201E-07    3.4578      26.7446    72000
2018  99  1500   11.7   -4.8   942.0   0.988   190.8   2.5   0.34   -0.194   171.0  145.6   0.564E-04    0.140E-03    0.196E-07    3.5788      25.9849    72000
2018  99  1600   12.2   -5.4  1009.3   0.697   179.3   2.7   0.36   -0.113   121.8  114.6   0.444E-04    0.112E-03    0.126E-07    2.8593      17.5165    72000
2018  99  1700   12.5   -5.8  1055.9   0.445   147.5   2.6   0.25   -0.179    65.2   91.7   0.362E-04    0.903E-04    0.816E-08    2.1078      11.3991    72000
2018  99  1800   12.4   -5.8  1044.1   0.172   126.6   2.0   0.21   -0.017     3.6   52.5   0.210E-04    0.631E-04    0.398E-08    2.0862      23.2499    72000
2018  99  1900   11.8   -5.6   985.3   0.384   129.1   1.3   0.04    7.974    -7.1    9.2   0.339E-05    0.228E-04    0.520E-09    1.7819      12.9158    72000
2018  99  2000    9.3   -4.7   740.2   1.326   296.6   1.7   0.10   -0.916    20.8   -4.7  -0.184E-05    0.132E-04    0.173E-09    1.5608      29.8727    72000
2018  99  2100    7.2   -4.2   567.2   0.410   316.9   3.5   0.18    0.252   -33.7   10.7   0.470E-05    0.148E-04    0.220E-09    2.2077      11.5265    72000
2018  99  2200    6.9   -4.0   539.5   0.362   327.0   3.5   0.22    0.148   -34.4   10.0   0.440E-05    0.128E-04    0.165E-09    2.1928      12.5256    72000
2018  99  2300    5.5   -3.9   442.3   1.591   323.2   2.1   0.12    0.252    -9.1   -1.7   0.465E-06    0.277E-04    0.767E-09    0.3170       4.7315    72000
2018  99  2400    5.5   -3.9   445.0   0.697   348.2   1.8   0.14    0.222   -14.8    1.3   0.174E-06    0.949E-05    0.901E-10    0.8079       5.2336    71999
2018 100   100    4.8   -3.9   401.0   1.023   321.0   0.7   0.08   -0.394     4.9   -1.3  -0.149E-06    0.906E-05    0.822E-10    0.9179      14.4660    72000
2018 100   200    5.3   -4.4   450.1   0.531   334.5   2.0   0.08    1.265   -11.4    1.1   0.489E-06    0.538E-05    0.290E-10    3.7380      56.3079    72000
2018 100   300    4.8   -4.3   414.7   0.571   329.8   2.8   0.11    0.631   -19.1    3.9   0.173E-05    0.708E-05    0.502E-10    1.8247      11.9898    72000
2018 100   400    4.2   -4.4   383.9   0.776   334.9   2.0   0.04    4.434    -5.0    1.0   0.449E-06    0.702E-05    0.493E-10   -0.3159      28.1165    72000
2018 100   500    3.6   -4.5   356.3   0.464   318.9   2.5   0.08    1.355   -13.0    1.9   0.923E-06    0.474E-05    0.225E-10    2.9942      25.7100    72000
2018 100   600    2.7   -4.6   306.8   1.216   319.6   2.2   0.07    0.536    -4.6   -2.2   0.287E-06    0.106E-04    0.113E-09    0.3050       7.2980    72000
2018 100   700    3.1   -4.0   310.5   0.886   310.4   1.6   0.11   -0.660    20.0   -1.7   0.181E-06    0.210E-04    0.440E-09    0.8771       7.5781    72000
2018 100   800    5.3   -3.0   400.3   0.360    56.7   0.8   0.14   -0.341    19.6   24.0   0.925E-05    0.279E-04    0.777E-09    3.5588      21.6935    72000
2018 100   900    6.7   -2.2   461.5   0.759    79.8   0.7   0.12   -1.601    64.7   60.2   0.230E-04    0.485E-04    0.235E-08    3.4576      22.3656    72000
2018 100  1000    8.6   -1.6   574.5   0.845   166.1   1.0   0.15   -1.728   119.7  106.6   0.408E-04    0.892E-04    0.796E-08    3.8506      30.2236    72000
2018 100  1100    9.9   -1.9   690.2   0.750   106.8   1.2   0.18   -0.864   114.1  108.9   0.412E-04    0.982E-04    0.965E-08    4.4747      38.8771    71957
2018 100  1200   11.3   -2.2   819.2   0.794    91.2   1.7   0.14   -1.775   116.0  115.2   0.445E-04    0.102E-03    0.104E-07    2.8697      16.6477    72000
2018 100  1300   12.5   -3.6   980.8   0.751   175.5   1.3   0.19   -0.742   109.3  130.3   0.509E-04    0.110E-03    0.120E-07    3.0739      15.5713    72000
2018 100  1400   13.6   -3.4  1086.8   0.752   192.5   2.4   0.22   -0.449   103.2  119.9   0.469E-04    0.123E-03    0.152E-07    3.0023      23.6816    72000
2018 100  1500   14.5   -3.2  1174.6   0.496   192.1   2.3   0.17   -0.553    65.7  110.8   0.433E-04    0.104E-03    0.107E-07    3.2095      19.1622    72000
2018 100  1600   15.0   -2.9  1217.3   0.224   193.6   2.2   0.18   -0.154    21.0   83.5   0.333E-04    0.834E-04    0.695E-08    3.2022      24.5817    72000
2018 100  1700   15.2   -2.6  1223.1   0.154   169.8   2.2   0.19   -0.035     5.7   59.2   0.237E-04    0.660E-04    0.436E-08    2.7546      18.4820    72000
2018 100  1800   14.8   -2.2  1160.8   0.318   152.1   1.7   0.16    0.139   -12.5   18.9   0.778E-05    0.298E-04    0.891E-09    2.2006      15.1659    72000
2018 100  1900   14.0   -2.0  1069.3   0.409   278.2   0.2   0.11   -0.196     5.3   -1.3  -0.222E-06    0.796E-05    0.633E-10    0.8033      34.6570    72000
2018 100  2000   11.9   -1.4   841.7   1.222   308.5   2.0   0.12    0.168    -6.7    4.8   0.199E-05    0.193E-04    0.372E-09    1.6659      15.9043    72000
2018 100  2100   10.5   -1.1   708.1   0.842   296.8   1.8   0.06    0.823    -3.6    2.5   0.107E-05    0.223E-04    0.498E-09   -0.5354      33.1078    72000
2018 100  2200   10.7   -0.9   713.8   0.532   307.2   2.4   0.09    0.259    -4.6    4.9   0.189E-05    0.168E-04    0.284E-09    1.9150      15.1034    72000
2018 100  2300    9.9   -0.2   615.1   0.935   319.1   1.4   0.10    0.276    -5.8    2.8   0.417E-06    0.318E-04    0.101E-08    0.3844      16.1869    72000
2018 100  2400    9.7   -0.3   607.0   0.515   321.6   0.9   0.23   -0.034     9.1   -8.4  -0.110E-05    0.218E-04    0.477E-09    0.4318      35.7886    71999
2018 101   100    9.0    0.4   516.3   0.939   298.2   1.1   0.13   -0.163     8.7   -9.2  -0.240E-05    0.235E-04    0.554E-09    2.2812      21.9547    72000
2018 101   200    8.6   -0.5   526.5   0.498   305.2   2.4   0.10   -0.156     3.3    1.4   0.512E-06    0.941E-05    0.886E-10    1.5107      11.3851    72000
2018 101   300    8.1   -1.0   511.2   0.729   326.6   1.6   0.07    0.313    -2.7    1.6   0.636E-06    0.210E-04    0.440E-09   -1.5443      27.9804    72000
2018 101   400    7.0   -0.7   420.6   1.061   299.3   1.2   0.05   -3.562     9.4   -2.4  -0.693E-06    0.149E-04    0.222E-09    0.8046      25.6097    72000
2018 101   500    6.3   -0.7   378.0   0.881   287.4   2.2   0.11    0.179    -4.9    2.5   0.108E-05    0.111E-04    0.123E-09    1.8199      36.0929    72000
2018 101   600    7.4   -1.3   477.6   0.796   309.9   1.8   0.06    1.776    -7.9    2.3   0.103E-05    0.207E-04    0.427E-09    1.2871      45.8945    72000
2018 101   700    7.0   -0.8   425.6   1.020   293.9   2.0   0.08    0.150    -1.8   -3.9  -0.565E-06    0.252E-04    0.634E-09    1.7233      28.0371    72000
2018 101   800    9.9   -0.1   614.3   1.683   172.0   0.3   0.16   -0.411    37.3   46.8   0.145E-04    0.679E-04    0.461E-08    0.7241       3.5868    72000
2018 101   900   12.1   -1.3   855.3   0.737    51.9   3.4   0.29   -0.099    54.6   91.9   0.361E-04    0.958E-04    0.918E-08    2.4847      15.2558    72000
2018 101  1000   13.9   -1.6  1045.5   0.738   127.8   1.5   0.15   -1.272    94.4  145.4   0.570E-04    0.126E-03    0.158E-07    3.1894      19.5968    72000
2018 101  1100   15.8   -1.4  1243.5   0.998   145.3   1.9   0.20   -0.667   118.3  173.7   0.682E-04    0.159E-03    0.254E-07    4.4145      44.0463    72000
2018 101  1200   17.9   -1.6  1507.1   1.126   165.3   2.8   0.44   -0.082   157.4  239.0   0.943E-04    0.225E-03    0.504E-07    4.1849      38.2641    72000
2018 101  1300   19.9   -3.8  1859.4   0.853   227.1   6.8   0.41   -0.113   173.0  214.6   0.849E-04    0.271E-03    0.736E-07    1.7477      13.1143    72000
2018 101  1400   20.4   -5.3  1990.8   0.673   228.0   6.9   0.47   -0.060   134.6  206.6   0.824E-04    0.229E-03    0.526E-07    2.2153      13.0914    72000
2018 101  1500   20.3   -4.3  1942.6   0.470   189.8   5.0   0.48   -0.026    63.3  185.2   0.744E-04    0.182E-03    0.332E-07    2.6062      15.8975    72000
2018 101  1600   20.8   -5.1  2041.1   0.384   219.5   4.2   0.29   -0.072    37.0  154.8   0.624E-04    0.155E-03    0.242E-07    2.3261      13.1438    72000
2018 101  1700   21.1   -6.7  2138.2   0.317   224.7   6.4   0.40    0.008   -11.0  137.3   0.559E-04    0.162E-03    0.261E-07    1.9049       9.4337    72000
2018 101  1800   20.5   -5.1  1993.8   0.532   198.7   4.6   0.28    0.067   -31.8   59.5   0.245E-04    0.851E-04    0.724E-08    1.7184       9.5243    72000
2018 101  1900   19.2   -4.4  1787.6   0.546   203.2   2.6   0.17    0.224   -22.3   13.0   0.550E-05    0.293E-04    0.860E-09    3.1560      32.6261    72000
2018 101  2000   19.1   -5.1  1799.0   0.612   222.5   2.0   0.18    0.154   -20.2   17.4   0.725E-05    0.375E-04    0.140E-08    3.7129      36.3759    72000
2018 101  2100   16.8   -3.5  1440.9   1.075   252.3   1.9   0.05    1.092    -3.0    2.1   0.731E-06    0.943E-05    0.889E-10    0.5200       8.0692    72000
2018 101  2200   15.5   -2.6  1255.5   1.158   243.8   1.3   0.05    1.506    -5.0    4.2   0.164E-05    0.402E-04    0.162E-08    1.2022     174.7934    72000
2018 101  2300   16.0   -3.7  1349.3   1.076   240.4   3.3   0.12    0.583   -23.8   12.8   0.547E-05    0.580E-04    0.337E-08    2.1622      57.5079    72000
2018 101  2400   15.6   -4.2  1329.5   0.841   246.1   2.8   0.10    1.344   -24.6    8.2   0.360E-05    0.299E-04    0.895E-09    3.6753      46.0459    71999
2018 102   100   14.9   -4.2  1250.1   0.783   254.0   2.3   0.11    0.723   -19.6    9.4   0.400E-05    0.275E-04    0.754E-09    2.1159      39.9921    72000
2018 102   200   13.8   -4.3  1129.5   1.137   199.8   1.4   0.08    1.274   -11.5    7.0   0.293E-05    0.262E-04    0.685E-09    2.3788      49.4919    72000
2018 102   300   11.7   -3.0   886.7   0.523     4.7   1.2   0.05    1.647    -4.5    0.9   0.384E-06    0.104E-04    0.108E-09    6.6147     100.2394    72000
2018 102   400   11.4   -2.6   848.0   0.961   356.7   0.7   0.08   -0.273     2.5   -1.8  -0.636E-06    0.210E-04    0.440E-09   -1.3194      40.1512    72000
2018 102   500   11.7   -3.2   896.0   0.479   302.8   1.5   0.07    0.103    -0.9   -0.3  -0.145E-07    0.748E-05    0.560E-10   -0.6762      37.1410    72000
2018 102   600   11.7   -3.1   887.4   1.222   225.4   0.6   0.14    0.137    -8.7    4.8   0.199E-05    0.456E-04    0.208E-08   -0.0249      44.3007    72000
2018 102   700   14.6   -4.2  1209.1   1.065   220.0   4.8   0.29    0.142   -75.5   50.4   0.212E-04    0.717E-04    0.515E-08    1.6281       8.0703    72000
2018 102   800   14.7   -3.8  1213.5   0.487   250.5   5.7   0.34    0.077   -65.3   72.7   0.297E-04    0.852E-04    0.726E-08    1.7792       9.2005    72000
2018 102   900   15.7   -5.0  1368.0   0.389   255.3  10.2   0.66   -0.002    11.9  141.9   0.569E-04    0.156E-03    0.244E-07    1.7533       7.7734    72000
2018 102  1000   16.0   -4.2  1372.3   0.490   269.5  10.4   0.77   -0.013   125.7  179.1   0.709E-04    0.228E-03    0.518E-07    1.5833       7.5373    72000
2018 102  1100   15.8   -3.3  1312.3   0.663   268.9   9.3   0.69   -0.021   152.2  194.1   0.765E-04    0.210E-03    0.442E-07    1.8788       9.9379    72000
2018 102  1200   15.1   -1.6  1168.7   0.868   266.7   9.5   0.66   -0.036   231.2  197.1   0.762E-04    0.205E-03    0.422E-07    2.3867      15.6859    72000
2018 102  1300   12.7   -1.8   937.1   1.092   267.5  12.0   0.83   -0.026   318.0  199.6   0.759E-04    0.254E-03    0.645E-07    1.5486       7.1706    72000
2018 102  1400   12.1   -5.0   986.0   0.657   269.4  10.6   0.82   -0.013   150.7  110.8   0.421E-04    0.254E-03    0.644E-07    1.7038      11.6851    72000
2018 102  1500   11.5   -7.8  1015.8   0.448   250.6   8.8   0.54   -0.006    20.7   99.3   0.396E-04    0.164E-03    0.269E-07    1.1244       5.0103    72000
2018 102  1600    9.9   -9.6   921.2   0.427   237.1   6.6   0.41    0.014   -20.9   65.6   0.266E-04    0.769E-04    0.592E-08    2.2227      13.7839    72000
2018 102  1700    6.6   -2.9   481.7   0.862    85.0   4.6   0.33    0.015   -11.9   44.5   0.180E-04    0.195E-03    0.381E-07    1.8282      30.3261    72000
2018 102  1800    6.1   -2.9   447.2   0.192   128.5   4.1   0.35    0.010    -9.1   30.0   0.115E-04    0.866E-04    0.750E-08    0.7318       6.0164    72000
2018 102  1900    5.7   -4.1   468.3   0.202   125.6   2.6   0.33    0.022   -17.2   23.3   0.951E-05    0.901E-04    0.813E-08    0.8247       5.2043    72000
2018 102  2000    5.4   -8.4   574.9   0.201   342.0   4.5   0.33    0.028   -22.7   38.3   0.134E-04    0.888E-04    0.789E-08    0.6498       3.2386    72000
2018 102  2100    4.3   -9.4   527.6   0.525   325.1   5.2   0.40    0.028   -38.0   15.9   0.665E-05    0.308E-04    0.950E-09    1.6756       9.8525    72000
2018 102  2200    3.2   -9.1   460.4   0.253   334.0   4.3   0.28    0.059   -27.8   13.3   0.555E-05    0.381E-04    0.145E-08    0.6414       6.9840    72000
2018 102  2300    2.8   -9.6   453.5   0.324   337.2   4.0   0.36    0.037   -37.6   20.6   0.718E-05    0.862E-04    0.744E-08    0.5151       4.9226    72000
2018 102  2400    2.6  -10.4   458.4   0.501   329.2   2.0   0.17    0.222   -22.7    8.9   0.371E-05    0.221E-04    0.486E-09    2.4060      23.6361    71999
2018 103   100    1.0   -8.8   339.9   0.730   180.2   2.0   0.16   -0.064     5.5   -3.5  -0.730E-06    0.203E-04    0.414E-09   -0.6895       7.8368    72000
2018 103   200   -0.5   -8.4   264.6   0.563   190.2   1.5   0.11    0.686   -17.1    2.8   0.127E-05    0.625E-05    0.390E-10    1.7083      19.0061    72000
2018 103   300   -1.0   -8.8   253.7   0.705   228.6   0.8   0.25   -0.007     2.5   -1.0  -0.590E-07    0.911E-05    0.830E-10    1.5869      34.3583    72000
2018 103   400   -0.5   -8.8   273.8   1.359   357.9   0.4   0.24    0.069   -20.3    4.2   0.144E-05    0.397E-04    0.157E-08    2.4664      57.0622    72000
2018 103   500    0.0   -8.7   293.6   0.894   190.1   1.4   0.22    0.132   -30.3    8.3   0.260E-05    0.182E-04    0.333E-09    2.5733      19.3705    72000
2018 103   600    0.6   -8.5   318.8   0.703   212.8   0.6   0.42    0.022   -35.8   12.0   0.116E-05    0.327E-04    0.107E-08    0.7631      37.6257    72000
2018 103   700    1.0   -8.0   322.3   0.609   198.3   1.6   0.13    0.531   -23.8   12.5   0.446E-05    0.430E-04    0.185E-08   -0.0997      59.6727    72000
2018 103   800    2.4   -8.3   399.6   0.681    23.4   1.2   0.44   -0.022    40.5   20.9   0.795E-05    0.390E-04    0.152E-08    2.5972      23.6063    72000
